name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Madrid,2020-08-27,36.6,21.6,28.3,34.5,21.6,27.3,7.5,28.7,0,0,0,,0,0,17.6,13,279.1,1016.4,1.6,17.7,178.6,15.5,5,,2020-08-27T07:37:31,2020-08-27T20:54:08,0.29,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-08-28,32.4,21.7,26.3,30.6,21.7,25.8,8,33.1,0,0,0,,0,0,40.7,20.8,293.8,1008.6,19.7,17.6,175.7,15.2,5,,2020-08-28T07:38:29,2020-08-28T20:52:35,0.33,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
Madrid,2020-08-29,23.2,14.7,19.1,23.2,14.7,19.1,5,40.7,0,0,0,,0,0,39.9,23,357.6,1008.5,44.1,18.9,177.5,15.2,5,,2020-08-29T07:39:27,2020-08-29T20:51:01,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
Madrid,2020-08-30,23.8,11.6,17.1,23.8,11.6,17.1,3.1,41,0,0,0,,0,0,34.9,18.7,20.9,1015.3,16.7,18.2,164.9,14.2,5,,2020-08-30T07:40:25,2020-08-30T20:49:26,0.4,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,D8661,LEVS,08226099999,08219099999,08213099999,08223099999,08222099999,08215099999"
Madrid,2020-08-31,25.2,11.6,18,25.2,11.6,18,3,39.6,0,0,0,,0,0,23.4,14.4,14.7,1019.1,30.2,18.4,173.2,15.1,5,,2020-08-31T07:41:23,2020-08-31T20:47:51,0.44,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08221099999,08227099999,08224099999,LEMD,D8661,LEVS,08226099999,08219099999,08213099999,08223099999,08222099999,08215099999"
Madrid,2020-09-01,27,15.1,19.9,26.1,15.1,19.8,2.4,32.5,0,0,0,,0,0,15.1,8.2,38.8,1014.6,75.5,17.6,130.6,11.3,5,,2020-09-01T07:42:20,2020-09-01T20:46:15,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
Madrid,2020-09-02,29.7,15.2,21.6,28,15.2,21.4,5,35.4,0,0,0,,0,0,31.3,18.6,27.5,1015.9,1.8,18.3,179.6,15.4,5,,2020-09-02T07:43:18,2020-09-02T20:44:39,0.5,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
Madrid,2020-09-03,31.5,17,23.3,29.5,17,22.9,5.8,33.7,0,0,0,,0,0,21.2,13.3,27.9,1020.6,6.5,18.4,176.5,15.1,5,,2020-09-03T07:44:16,2020-09-03T20:43:02,0.54,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
Madrid,2020-09-04,31.8,18.6,24.4,30,18.6,23.9,8,36.9,0,0,0,,0,0,19.1,9.3,90.2,1022.7,0,17.8,174.9,15.2,5,,2020-09-04T07:45:13,2020-09-04T20:41:25,0.57,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
Madrid,2020-09-05,33.4,18,24.4,31.6,18,24,8.7,38.8,0,0,0,,0,0,14,8.2,18.2,1019.5,3.4,18.5,189,16.2,7,,2020-09-05T07:46:11,2020-09-05T20:39:47,0.6,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-09-06,33.3,19.6,25.6,31.1,19.6,25,7.8,34.2,0,0,0,,0,0,27.4,12.9,26.2,1016.6,10.8,17.4,174.4,15.3,5,,2020-09-06T07:47:08,2020-09-06T20:38:09,0.64,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,08227099999,LEMD,LEVS,D8661,08226099999,08219099999,08213099999,08223099999,08222099999,08215099999"
Madrid,2020-09-07,27.3,14.2,20.7,26.3,14.2,20.7,5.1,38.6,0,0,0,,0,0,37.8,18.3,46.8,1018.8,8.1,18.1,179.6,15.5,5,,2020-09-07T07:48:06,2020-09-07T20:36:31,0.67,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
Madrid,2020-09-08,26.1,12.7,18.9,26.1,12.7,18.9,4.9,41.6,0,0,0,,0,0,35.3,19.4,56.6,1022.5,7.1,18.4,183.2,15.6,5,,2020-09-08T07:49:04,2020-09-08T20:34:52,0.7,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
Madrid,2020-09-09,28.8,15.5,21.2,27.3,15.5,21.1,5.6,37.3,0,0,0,,0,0,15.5,9.3,338.8,1021.5,7.4,17.9,174.3,15,5,,2020-09-09T07:50:01,2020-09-09T20:33:13,0.74,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
Madrid,2020-09-10,30.6,17.7,23.2,28.9,17.7,22.9,8.3,40,0,0,0,,0,0,28.1,16.5,19.4,1018.8,12.4,18.2,169.3,14.7,5,,2020-09-10T07:50:59,2020-09-10T20:31:33,0.75,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
Madrid,2020-09-11,32.2,18.1,24.2,30.1,18.1,23.7,7.1,34.8,0,0,0,,0,0,24.8,14,5.8,1015.5,17.5,17.6,169.5,14.6,5,,2020-09-11T07:51:56,2020-09-11T20:29:54,0.8,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
Madrid,2020-09-12,32.7,19.1,24.9,30.6,19.1,24.4,7.8,35.1,0,0,0,,0,0,27.4,15.8,29.8,1017.5,19.7,17.5,170.1,14.7,5,,2020-09-12T07:52:54,2020-09-12T20:28:14,0.83,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
Madrid,2020-09-13,32.1,19.7,25.3,30.2,19.7,24.8,8.6,36.5,0,0,0,,0,0,24.5,14.9,73.5,1021.5,30.8,17.5,154.6,13.3,5,,2020-09-13T07:53:52,2020-09-13T20:26:34,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
Madrid,2020-09-14,30.3,20,24.4,29,20,24.1,10.7,43.3,0,0,0,,0,0,27,15.8,99.5,1021.3,55.3,18.1,134.5,11.6,4,,2020-09-14T07:54:49,2020-09-14T20:24:53,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,08215099999"
Madrid,2020-09-15,28.6,15.3,22.8,27.8,15.3,22.7,13.6,58.9,1.509,100,20.83,rain,0,0,25.9,13,127.9,1020.7,53.5,16.6,151.3,12.9,4,,2020-09-15T07:55:47,2020-09-15T20:23:13,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-09-16,30.5,18.6,23.8,29.2,18.6,23.5,11.5,48.4,0.256,100,4.17,rain,0,0,23.4,23.5,68.2,1018.4,46.9,17,149.5,12.9,4,,2020-09-16T07:56:45,2020-09-16T20:21:32,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,D8661,08226099999,08219099999,08213099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-09-17,25.6,17.8,21.2,25.6,17.8,21.2,15.5,70.8,12.167,100,41.67,rain,0,0,51.5,22.6,169.6,1015,63.2,14.7,116.5,10,5,,2020-09-17T07:57:43,2020-09-17T20:19:52,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08213099999,08223099999,D9945,08215099999"
Madrid,2020-09-18,20.1,14.7,17.6,20.1,14.7,17.6,14.9,84.6,23.604,100,62.5,rain,0,0,81.7,20,147.5,1013.5,64.3,13.9,69.7,6,3,,2020-09-18T07:58:41,2020-09-18T20:18:11,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08213099999,08223099999,D9945,08215099999"
Madrid,2020-09-19,19.4,14.6,16.8,19.4,14.6,16.8,13.4,81.3,16.354,100,75,rain,0,0,44.6,25.8,216,1015.9,80.1,14,64.3,5.6,3,,2020-09-19T07:59:39,2020-09-19T20:16:30,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08213099999,08223099999,D9945,08215099999"
Madrid,2020-09-20,22.3,15.4,18.4,22.3,15.4,18.4,13.8,75.1,0.318,100,20.83,rain,0,0,29.2,23.7,226.7,1018.1,70.1,15.5,79.3,6.8,4,,2020-09-20T08:00:37,2020-09-20T20:14:50,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
Madrid,2020-09-21,24.3,13.4,18.3,24.3,13.4,18.3,11.2,66.9,0.09,100,16.67,rain,0,0,19.8,12.9,246.6,1018.1,43.6,15,178.4,15.4,5,,2020-09-21T08:01:36,2020-09-21T20:13:09,0.14,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
Madrid,2020-09-22,24.3,12.8,19,24.3,12.8,19,10.6,60.9,0,0,0,,0,0,24.5,19.6,235.2,1015.9,34.9,16.5,164.8,14.3,5,,2020-09-22T08:02:34,2020-09-22T20:11:28,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-09-23,23.7,16.2,19.4,23.7,16.2,19.4,12.9,67.5,0.103,100,29.17,rain,0,0,31.7,25.9,234.4,1013.9,50.8,16.7,114.5,9.8,5,,2020-09-23T08:03:33,2020-09-23T20:09:48,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
Madrid,2020-09-24,22.5,16.6,18.4,22.5,16.6,18.4,13.5,74.7,16.226,100,16.67,rain,0,0,35.3,30.2,258.7,1015,67,15.7,110.5,9.4,4,,2020-09-24T08:04:31,2020-09-24T20:08:07,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-09-25,18.7,12.1,15.1,18.7,12.1,15.1,3.4,46.6,0,0,0,,0,0,81.7,29.2,300.1,1020.2,29.9,17.8,172.8,14.8,5,,2020-09-25T08:05:30,2020-09-25T20:06:27,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-09-26,20.8,9.1,14.5,20.8,9.1,14.5,4.3,51.3,0,0,0,,0,0,36,23.6,292.6,1020.2,53.3,17.9,170,14.7,5,,2020-09-26T08:06:29,2020-09-26T20:04:47,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-09-27,22,13.1,16.9,22,13.1,16.9,6.9,54.2,0,0,0,,0,0,77.8,24.3,347.3,1014.9,25.1,18.2,170.8,14.8,5,,2020-09-27T08:07:28,2020-09-27T20:03:07,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-09-28,23.8,9.1,15,23.8,8.7,14.9,3.2,47.5,0,0,0,,0,0,12.6,5.4,115.3,1018.1,15.6,18,172.7,15.1,5,,2020-09-28T08:08:28,2020-09-28T20:01:27,0.38,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-09-29,25.7,12.6,17.8,25.7,12.6,17.8,3.5,40.8,0,0,0,,0,0,19.4,11.8,29.9,1018.1,61.1,17.6,151.3,13.1,4,,2020-09-29T08:09:27,2020-09-29T19:59:48,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-09-30,26.5,12,18.4,26.5,12,18.4,4.7,42.7,0,0,0,,0,0,19.8,12.6,287.5,1016.2,40.6,17.8,156.4,13.4,5,,2020-09-30T08:10:27,2020-09-30T19:58:09,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-01,22.6,12.5,17.5,22.6,12.5,17.5,7.6,52.7,0,0,0,,0,0,33.5,25.7,268.7,1011.4,56.5,17.6,149,12.9,5,,2020-10-01T08:11:27,2020-10-01T19:56:30,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-02,16.6,10.7,13.3,16.6,10.7,13.3,6.4,65.3,8.368,100,29.17,rain,0,0,98.3,34.8,270.2,1000.2,63.6,15.5,89.3,7.7,4,,2020-10-02T08:12:28,2020-10-02T19:54:52,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-03,16.7,8.5,11.9,16.7,6,11.1,2.1,52.6,0,0,0,,0,0,35.6,27.2,277.5,1007.4,28.2,17.8,161.5,13.9,5,,2020-10-03T08:13:28,2020-10-03T19:53:14,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-04,17.2,8,12.4,17.2,6.5,12.1,4.5,60.5,0.047,100,4.17,rain,0,0,81.7,27.5,262.1,1010.6,48.6,17.5,122.6,10.7,5,,2020-10-04T08:14:29,2020-10-04T19:51:36,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-05,19.6,10.1,14,19.6,10.1,14,4,52.1,0,0,0,,0,0,25.2,17.8,293.7,1017.3,33.5,18,160,13.8,4,,2020-10-05T08:15:30,2020-10-05T19:49:59,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-06,24.6,10.1,16.5,24.6,10.1,16.5,8.8,61.4,0,0,0,,0,0,19.4,12.9,277.5,1022.5,19.4,17.5,145,12.6,4,,2020-10-06T08:16:31,2020-10-06T19:48:22,0.65,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-07,25.9,12.2,18.1,25.9,12.2,18.1,9.9,60.5,0,0,0,,0,0,15.5,9.6,43.8,1023.8,38.8,15.8,146.7,12.6,4,,2020-10-07T08:17:33,2020-10-07T19:46:46,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-08,25.3,13.9,18.5,25.3,13.9,18.5,10.4,60.4,0,0,0,,0,0,23.4,15.5,35.1,1023.8,67.4,11.7,127.6,11.2,4,,2020-10-08T08:18:35,2020-10-08T19:45:11,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,F7959,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-09,26,13.1,18.5,26,13.1,18.5,9.8,59,0,0,0,,0,0,17.3,10.9,13.9,1022.3,39.3,16.7,135.5,11.6,4,,2020-10-09T08:19:37,2020-10-09T19:43:36,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-10,24.4,13.2,18.2,24.4,13.2,18.2,8.4,53.9,0,0,0,,0,0,39.9,22.6,44.3,1022.6,13,17.3,133.9,11.5,4,,2020-10-10T08:20:39,2020-10-10T19:42:01,0.75,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-11,18.8,9.5,13.4,18.8,7.3,13.2,2.7,49.9,0,0,0,,0,0,38.9,18.3,37.1,1025.2,3.9,17.7,145.6,12.6,4,,2020-10-11T08:21:42,2020-10-11T19:40:28,0.82,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-12,19.3,9.5,13.1,19.3,7.7,12.9,1.8,47.5,0,0,0,,0,0,31.3,15.8,26.1,1024.6,0.4,18.2,143.9,12.4,4,,2020-10-12T08:22:45,2020-10-12T19:38:55,0.85,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-13,22.8,8.5,14.8,22.8,8.5,14.8,5,53.3,0,0,0,,0,0,25.6,16.9,276.4,1017.2,18.5,16.9,133.3,11.6,4,,2020-10-13T08:23:49,2020-10-13T19:37:22,0.89,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08213099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-14,17.3,9.6,13.6,17.3,9.6,13.6,2.5,48.3,0,0,0,,0,0,30.9,18.9,322.7,1013.2,19.8,17.1,134.8,11.5,4,,2020-10-14T08:24:52,2020-10-14T19:35:51,0.92,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08213099999,F7959,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-15,16.2,6.6,11.3,16.2,6.6,11.2,1.8,53.3,0,0,0,,0,0,26.6,14.7,20.3,1017.9,18.4,17.6,114.9,9.9,4,,2020-10-15T08:25:56,2020-10-15T19:34:20,0.95,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-16,16,5.1,9.7,16,5.1,9.5,0.5,54.2,0,0,0,,0,0,25.2,13.2,76.7,1019.5,10.7,17.1,133.9,11.5,4,,2020-10-16T08:27:01,2020-10-16T19:32:50,0,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-17,19,3.6,10.1,19,3.6,10,0.8,54.6,0,0,0,,0,0,12.6,6.1,1.2,1018.5,45,17.6,118.5,10.1,4,,2020-10-17T08:28:06,2020-10-17T19:31:21,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-18,21.2,7.5,12.9,21.2,6.1,12.8,2.3,50.6,0,0,0,,0,0,16.2,8.6,43.2,1021,44.7,17.6,110,9.6,4,,2020-10-18T08:29:11,2020-10-18T19:29:53,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-19,23,9.3,15.5,23,8.7,15.5,4.1,47.9,0,0,0,,0,0,85.3,14.4,69,1017.3,49.7,16.8,111.6,9.6,4,,2020-10-19T08:30:16,2020-10-19T19:28:25,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-20,18.5,12.1,14.9,18.5,12.1,14.9,10.3,77,25.839,100,66.67,rain,0,0,107.6,36.8,154.1,1009.5,89.9,11.6,17.5,1.5,1,,2020-10-20T08:31:22,2020-10-20T19:26:59,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-21,17.2,12.7,14.7,17.2,12.7,14.7,11.5,81,3.893,100,62.5,rain,0,0,92.5,23.7,180.5,1008.9,72.8,15.3,49.1,4.2,3,,2020-10-21T08:32:28,2020-10-21T19:25:34,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-22,16.5,12.1,13.8,16.5,12.1,13.8,11.6,87,11.261,100,58.33,rain,0,0,24.5,16.7,166.2,1013.4,78.8,12.4,40.7,3.5,2,,2020-10-22T08:33:34,2020-10-22T19:24:10,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-23,14.6,9.1,11.5,14.6,8.4,11.4,9,85.3,5.007,100,33.33,rain,0,0,27.7,16.1,250.2,1021.5,59.3,16.2,72.6,6.1,3,,2020-10-23T08:34:41,2020-10-23T19:22:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-24,15.5,7,10.3,15.5,6.3,10.1,7.6,84.5,0,0,0,,0,0,177.7,24,313.8,1025.3,40,12.1,51.1,4.5,2,,2020-10-24T08:35:48,2020-10-24T19:21:24,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-25,13.7,8.6,10.9,13.7,6.5,10.5,8.6,86,6.607,100,29.17,rain,0,0,177,30.8,343.3,1017.1,68.6,13.8,27.9,2.6,2,,2020-10-25T07:36:56,2020-10-25T18:20:03,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-26,12.8,5.6,8.8,12.8,1.9,6.8,2.9,68.3,0.34,100,16.67,rain,0,0,0,27.1,278.2,1018.1,42.6,18.1,97.9,8.6,3,,2020-10-26T07:38:03,2020-10-26T18:18:43,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-27,14.8,5.6,10.2,14.8,4.2,9.4,4.4,67.8,0,0,0,,0,0,0,19.3,259.7,1020.5,39.6,17.3,100.9,8.7,4,,2020-10-27T07:39:11,2020-10-27T18:17:25,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-28,13.3,8.1,10.9,13.3,8.1,10.8,9.2,89.6,0,0,0,,0,0,1.8,9.6,296.2,1023.4,86.3,13.3,15.4,1.3,1,,2020-10-28T07:40:20,2020-10-28T18:16:07,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08215099999"
Madrid,2020-10-29,16.9,9.2,12.8,16.9,8.9,12.8,8.9,78.1,0,0,0,,0,0,,7.3,10.7,1027.4,63.4,14.4,57.5,5,3,,2020-10-29T07:41:28,2020-10-29T18:14:51,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,D9945,08215099999"
Madrid,2020-10-30,20.1,6.5,12.1,20.1,5.5,12,8,77.3,0,0,0,,0,0,6.7,6.3,2.7,1027.4,1.1,14.6,105.3,8.9,3,,2020-10-30T07:42:37,2020-10-30T18:13:36,0.46,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08215099999,08220099999"
Madrid,2020-10-31,21.5,8.5,13.6,21.5,8.5,13.6,9,75.3,0,0,0,,0,0,12.3,10.1,255.9,1025.8,11.4,14.6,101.9,8.8,3,,2020-10-31T07:43:46,2020-10-31T18:12:23,0.5,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2020-11-01,21.2,9.1,13.9,21.2,9.1,13.9,9.6,76.6,0,0,0,,0,0,25,7.7,278,1025.1,51.7,15.5,90.3,7.8,3,,2020-11-01T07:44:55,2020-11-01T18:11:11,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
